year,soilDiff,haDiff,riceDiff,wheatDiff,sugarDiff,grainsDiff,oilDiff,fruitsDiff,rootsDiff,otherDiff,davgDiff,navgDiff,pavgDiff,irrDiff,landdDiff,eqpDiff,BcHA_3
1980,0.00207206100000001,2822,0,1.090503059,0,0,0,-6.20363872,-0.00158274799999999,5.11471841,-0.29662579,-0.24104784,2.622230123,-0.00710285599999994,-0.000839901000000001,-8.67400000000002e-06,1
1991,0.0294416659999999,1919,0,0.487613358,0,0,0,-2.78472182,0.032634635,2.26447383,0.558277629999999,-0.15705921,-2.818247568,-0.042429813,-0.000531475999999999,-5.094e-06,2
1990,-4.56599999987262e-06,-305880,0.001953681,-4.84893563,0,3.35922931,0.49676637,0.711835368999999,0.215972121,0.0631787769999992,0.392723459999999,0.320564990000001,-0.702916650000002,0.027427738,0.000274214,0.000108042,0
1977,-9.00699999999421e-05,-269426,0,1.07602827,0,-4.91091001,3.62876815,0.276416721,0.070658397,-0.14096153,0.723871939999999,0.70455903,-11.57415269,0.00694428499999999,7.0468e-05,1.7597e-05,1
1978,-0.000602782999999718,910,-2.69027382,0,0.0393792940000002,0,-0.29161066,0.0130998940000007,-0.0214771700000007,2.95088247,-0.171192490000003,-0.269056669999998,14.611562,-8.57399999999991e-06,-5.55000000000011e-07,1.2e-06,0
1982,6.00000005235302e-09,38002,-0.627160979999999,0.000609835,0.220213616,-0.506838081,-0.186468967,0.0120820720000001,0.94651648,0.141046019999997,-0.283813719999998,-0.29225499,87.9121538,0.010215582,-3.68100000000001e-06,1.99999999999998e-07,1
1976,-0.000592009999999865,-189414,0.071161483,0,0.00272592699999999,2.18831719,-0.228876443000001,-0.468130972,-1.6757954,0.11059822,-0.196790930000002,-0.167634029999999,-15.9790022,8.69429999999999e-05,6.04800000000001e-06,2.7e-06,1
1982,0.004134788,203083,2.54265611,-0.00754295199999999,-0.105272661,1.71601193000001,-1.81383238,-0.123119457,-0.025684017,-2.18321657,0.233007700000002,0.208894530000002,-12.61861783,-0.003017181,-3.6306e-05,-2.5e-06,0
1984,0.000226008999999916,-465916,0.112152736,0.002520278,2.403347986,-8.41759296,4.69247196,-0.84021946,-0.352419938999999,2.3997394,-0.360981240000001,-0.176867860000002,-3.99370660000002,0.000811942,7.4346e-05,4.7e-06,2
1990,-0.000218381999999906,-101894,0.000205808,0.324395793,0.000779854000000135,-2.33424463999999,1.16577488,0.106988139,0.0773854389999999,0.658714727,0.938699230000001,0.72690884,8.64841294,0.005269452,7.693e-06,9.30399999999999e-06,0
1993,0,48673,-0.032842453,9.28598075,0,-1.22635994,-4.40476575,-0.844077624,-0.111890092,-2.66604489,0.50740231,0.10205182,-9.38916863999999,-0.191230568,-0.001287374,-5.4756e-05,2
1991,0,-10510,0,0.205890597,0,-3.6092877,0.0411615349999996,1.64643598,1.196274222,0.519525359000001,-0.464140779999997,0.0598855699999987,-1.673864126,0.0358316460000001,0.000431196,0.000203355,0
1989,-0.000546676999999995,-17900,0,6.82325175,0,-7.3816352,1.602772835,0.00159903300000003,0.0199051530000001,-1.06589357,0.446437679999999,-0.133631079000001,-17.12482193,0.00278388700000001,1.9062e-05,-5.94149999999997e-05,2
1988,-0.000182101000000046,50710,0,-0.910845539,0,-1.37935358,0,-0.180252559,-0.07330585,2.543757531,-1.17771828,-0.0654552559999999,45.70522459,-0.001181984,-0.000192385,-1.6806e-05,1
1992,-0.0106007829999997,7517,1.60257948,0,-1.3166891,0.30862597,-0.414095405000001,0.00406238299999995,-0.16134323,-0.0231401040000003,-0.60199021,-0.714348519999998,-65.8922305,-0.047024611,-0.000236523999999999,-2.0365e-05,2
1991,0.000149697999999976,829483,-0.457365660000001,0.0159179199999997,0.095721513,0.338067040000002,0.645393719999998,0.0728324359999997,-0.0643399139999996,-0.646227059999999,-0.0541020100000011,0.00461632000000023,-2.8921004,-0.00110431899999996,-5.45999999999977e-07,-6.001e-06,1
1992,-7.1400000001276e-07,110,0,0,0,-0.000410825000000004,0,0,0,0.000410819999999035,-0.565547960000004,0.497834089999998,2.62217309,-0.000684707999999992,0.000962124000000002,3.064e-06,1
1989,4.20499999997936e-06,257938,-0.098181881,3.15073733,-0.003878096,-2.84702988,0.00561180500000003,0.0472223810000001,0.015304508,-0.269786160000001,0.66148132,0.13795425,8.23598012,-0.00604320799999999,-6.26569999999998e-05,7.87000000000004e-07,0
1995,0.003267927,432,0.252077469999996,0,-0.189476091,-0.073139433,0.201017008,0.623050849999998,-0.52494338,-0.288586430000001,0.25402652,0.252779830000001,-265.2487816,0.006801845,-5.7303e-05,-1.91500000000001e-06,0
1991,-0.000439906999999851,-2059048,0.00646364399999988,-4.05831432,0.048867175,1.74802137,2.22071975,0.000721592999999965,0.00907099199999994,0.0244498070000003,0.3277696,0.69801552,-1.02184391999999,0.004337286,3.58699999999999e-05,2.72840000000002e-05,0
1976,-0.000588986000000125,110472,-0.013172368,0.229771880000001,0,0.176491740000003,0.273277615000001,-0.0106717330000001,-0.0811163710000002,-0.574580749999999,-1.22221144,-1.85341254,-25.03625271,0.025075396,0.000163218,1.1877e-05,2
1997,1.39999998260976e-08,-1750,0,0,-1.37831827,0.0357831709999999,0.152270887,-0.993732810000001,0.393053618,1.7909434,0.91978465,-0.0182183900000012,-31.14477073,0.00850314300000005,6.67339999999999e-05,3.3029e-05,0
1980,0.00104237500000037,-123792,0.580707332,0,0.843847534,5.81632394,-13.57756587,0.777817217,-0.184822181,5.74369203,0.0252672299999972,-0.110315760000002,-51.5221353,0.019720179,0.000530424,2.4847e-05,1
1983,-2.255200000012e-05,0,0,0,0,0,0,0,0,0,0.706867029999998,0.152205809999998,5.90801511,0,0.004971445,2.56999999999998e-05,1
1988,0,-81498,0,-4.87459732,0,1.47890018,0.0626824079999999,3.44318398,0.537735829,-0.647905090000002,-0.0889813700000026,-0.199789394,0.135830769999998,0.210905998,0.001767535,0.002353426,2
1987,0,8818,-0.0634141770000001,0,-0.185549697,2.84560797,-2.445251233,0.0167075379999999,-0.00783421099999998,-0.160266200000002,0.33328891,0.154041160000002,74.212479,0.00202296,6.63699999999998e-06,-1.861e-06,0
1979,0.000639288999999987,15296,0,-0.418125626,0,0.126486050000011,0.726644854,0,-0.145034284,-0.289970995,-0.641493479999999,-0.121452297999999,6.55711955,0.013441824,4.98030000000002e-05,-6.22399999999999e-05,2
1992,0.00115673100000002,-225215,1.339851139,-0.00121512,1.102571285,-2.3455203,-3.424411095,1.245790456,0.186331291,1.89660234,-0.61777635,0.129635400000002,13.6597417,0.036969969,0.000263859,0.000122691,2
1976,0.000630917999999925,86603,-0.338825628,1.99766682,-0.001650196,0.171115919999998,0.159842037,-0.442070009999998,0.21652872,-1.76260767,0.330504770000001,0.51385709,8.62492683999999,-0.011001311,-7.71900000000004e-05,3.0907e-05,1
1988,-3.35059999998499e-05,94048,0.768018705,0,0,2.85805506000001,-0.82858364,-0.070188689,0.196353435999999,-2.92365488,-0.92536977,-0.428445030000002,31.6641963,-0.000632737,-0.000107204,-1.9e-06,1
1991,-0.000931801999999982,156086,-0.548996460000001,1.530062156,-0.956265475,0.158876450000001,3.30972769,-0.746579672999999,-0.26689444,-2.47993026,0.571128219999999,0.621666470000001,29.3419154,-0.011778608,-9.7369e-05,-1.1149e-05,0
2005,0,3173,0,0.861963299999999,0,0.803496811,-0.194037219999998,-0.99589478,-0.0218254609999997,-0.453702639999999,0.244329520000001,0.379615699999999,6.240601008,-0.00397149800000002,-7.33039999999997e-05,-2.672e-06,0
2000,-0.000638059999999996,123060,-0.396198687,0.868894489999999,0.014331852,2.33581707,-2.44586161,-0.0416638840000001,-0.125986572,-0.209332663,0.148740819999997,0.28235327,2.15518431,-9.85710000000056e-05,-9.89000000000014e-07,-1.81900000000002e-06,1
1994,-3.08100000001588e-06,17065,2.124573028,0,0,-5.99476918,3.26436097,-0.00478129500000002,-0.0837555839999999,0.694372059999999,-0.124782200000002,-0.00302150999999995,90.2205154,-0.000998198,-4.92499999999997e-06,-3.9e-06,0
1987,-0.000212144999999886,-41466,-0.05047126,0.191814018,0.011286849,-0.386599690000001,0.182516216,-2.42172223,0.820383839999998,1.65279225,0.18836812,0.171915909999999,-27.95829855,0.000124072,9.248e-06,5.7e-06,1
2005,0.0148880220000001,-996,0,0.001035122,0,0,0,0.000748450000003231,0.000682188,-0.00246576700000034,-0.697135790000001,-0.621579270000002,4.996328567,0.00573542599999999,6.92189999999988e-05,3.00000000000007e-07,1
1990,-0.000604298999999919,-157675,0.011602582,-0.001049545,0.742758496,-2.72546684,1.26126775,-1.245529985,2.931035603,-0.974618069999998,0.391640689999999,0.820545660000001,6.07327650000002,0.000386757000000001,2.9217e-05,2.7e-06,2
1977,-3.00000002617651e-09,71150,3.35621454,0.006252665,-0.115975549,-0.143562191,-0.160994075000001,-1.357558579,-0.96806497,-0.616311850000002,0.253872610000002,0.256435310000001,-48.7565851,0.009570889,1.0419e-05,-4.00000000000003e-07,0
2001,-0.00349849700000004,-165067,-0.000577047000000001,-0.104679611,0.053636531,-3.55602214,3.61798087,0.0221762809999999,-0.00869401199999986,-0.0238208650000002,0.36257058,-0.241380770000003,-12.7848631,0.00365758400000001,1.23e-05,8.76100000000001e-06,1
1993,-0.00696582199999995,20504,0,-0.743685129999999,0,-1.59834084,0.86814485,-0.125795247,-0.208001538,1.80767792,-0.681667960000002,-0.35564806,18.92719944,0.00379165599999999,-9.20999999999973e-07,-0.000434364000000001,0
1986,0.000104577999999966,-200572,0.0166697,-6.26637244,-0.042687717,5.22628967,0.191013557,0.910331897,-0.012325284,-0.0229193700000003,0.236698760000003,0.610135400000001,0.24813946,0.0281039300000001,0.000218796,4.7252e-05,0
1993,-0.000199781000000065,17359,-0.135781869,0,-3.48750091,0.160095854,-0.123342340000001,-0.280147528000001,3.78767525,0.0790015400000001,-0.257368070000002,-0.258008010000001,52.4939153,-0.000744326,-5.3214e-05,-9.33099999999998e-06,0
2004,-0.000358018000000015,189940,-0.0284963309999999,0.000461964,-0.0273046049999999,0.677624869999999,-1.41385012,-0.140791077,0.38868796,0.543667329999998,0.233669250000002,0.0773428900000006,-22.4420366,-0.000258647999999999,-1.7049e-05,-1.1e-06,1
1991,-0.000413547999999819,33431,0.020933295,1.41918526,-0.000292785,0.17915868,-1.07164372,-0.24449265,-0.0400452309999999,-0.262802860000001,-0.545413609999997,-0.73306281,-1.12703476,-0.00144519099999998,-9.53900000000003e-06,2.22130000000001e-05,1
1986,0.000821196000000191,-23058,0.0379400129999999,0.938351349999998,0,-1.34591486,0.706394830000001,0.0300163300000005,-0.0210242550000002,-0.345763419999999,-0.204370269999998,0.18527973,12.49754792,0.00475672100000002,2.50440000000001e-05,4.014e-05,2
2006,-3.3000000065897e-08,-15030,0.088777450000002,0,0.096312254,0.168356896,0.163533040000001,-0.245947212,0.00422642600000001,-0.275258860000001,-0.218947329999999,-0.218948869999998,57.9310084,0.00198826700000004,0.000435178000000001,1.3e-06,2
1995,-0.00648727300000007,-68931,0,2.51807528,0,1.10828069,-1.50497766,-0.118470285,-0.0882578420000004,-1.914650184,-1.35487575,-0.752676790000001,14.52396916,0.006460566,5.382e-05,0.000691534000000001,2
1997,-0.00412540900000002,-19333,0.000940881000000005,-0.00705391000000333,0,0.208084060000001,-0.050031391000001,-0.0632162190000001,0.00579677000000001,-0.0945201900000008,-0.657889730000001,-1.08960792,3.52502964,0.000179769999999996,-1.97699999999979e-06,9.2331e-05,1
1987,0.000361051000000057,217870,0.210637429999998,0.612044899999999,0.01289173,0.284731860000001,-0.19015733,0.020903337,-0.034239313,-0.9168126,0.590919379999999,0.50198829,41.3512934,-0.00868781599999999,-2.69770000000001e-05,-1.5e-06,2
2006,-0.001855049,1296554,0.032447068,-0.011981464,2.17900000000007e-05,-2.41514659000001,-0.115984152,-0.001258284,0.033206043,2.47869559,0.538268479999999,0.316156079999999,-16.52708528,-0.000564063,-2.4214e-05,-5.89999999999999e-07,1
2005,3.2116000000082e-05,2971014,-0.0203356899999996,0.470228969999999,-0.032841428,0.197457,-0.76334263,0.0243065299999996,-0.0753716289999993,0.19989889,0.33487624,0.35901586,-0.835071900000003,-0.00473427999999998,-1.9153e-05,4.9102e-05,1
1977,1.42039999999621e-05,-438721,0.712070952,-8.40268716,0.009693553,-0.30561119,-0.626358456,3.42450576,1.439632598,3.74875394,-0.321920460000001,-0.280941980000001,-10.53034458,0.064623689,0.000445122,0.000179885,0
1989,-9.88690000001125e-05,-15951,-0.038485125,0,-0.000183184999999995,0.318820440000003,-1.4816072,0.0617478329999996,0.49490071,0.644806520000001,0.210038609999998,-0.50095941,-12.9218462,9.04590000000002e-05,1.4198e-05,1.7e-06,1
1997,-0.000314405999999989,-89339,-1.478130931,0,0,-0.679523039999999,2.27831317,0.042740947,0.134365389999999,-0.29776554,-0.345577419999998,-0.102450489999999,-9.2847008,0.000260093,7.32020000000001e-05,2e-06,1
1984,-0.00158813199999974,3277,-1.44140281,0,-0.112456964,0.104854533,0.905191913,0.323480248999999,0.198818389,0.0215146960000001,0.149569110000002,0.151288170000001,7.82511025999999,-0.018462522,-0.000170793999999999,-2.069e-06,2
1996,-0.00289699300000001,131827,0,1.35140112,0,0.46127006,-1.01978601,-0.247020906,0.029280274,-0.575144529999999,-1.38072385,-1.017441616,3.64643215,0.014751452,1.1719e-05,-0.000123382,2
1979,-7.98999999940264e-07,3851,-2.08499845,0,0.846860810000001,2.89216451,0.005951854,-0.0956206909999997,0.0292107390000003,-1.59356877,0.249284979999999,0.263747309999999,-29.3143342,0.005596057,1.41479999999999e-05,2.992e-05,0
1984,-0.00130178999999986,-3965,-0.449185239999998,0,0.191767594,0,0.128799946,0.0585582659999995,-0.250593242999999,0.320652670000001,-0.0361464699999985,-0.0133586900000005,101.4962788,3.01590000000001e-05,1.99599999999999e-06,1.1e-06,1
1991,0.00119688299999998,-216899,2.589958415,-0.011064445,0.015963895,-2.61417175999999,-1.42265487,0.207233905,0.053027456,1.18170741,-0.995960599999997,-0.0751184599999988,10.89235033,0.001681849,1.7112e-05,5.2e-06,2
1979,-0.000263444000000002,-12295,-0.075883188,0,0,-1.60402311,1.68466529,0.004850099,0.185221909999999,-0.19483101,0.51113754,0.745287709999999,11.1251902,0.001032901,1.97789999999999e-05,3.00000000000001e-07,1
1998,0.000670373999999807,2121,0.207641819999999,-0.103652826,-0.00326905099999997,-0.60384475,0.126446929,0.221746865999999,-0.0667489689999998,0.221679979999999,0.65061566,0.43712711,39.8737266,-0.00215278899999999,0.000209045000000001,7.99999999999999e-07,1
1981,0,-8966,0.01050601,-0.13850274,0,-0.773589730000001,0.61538869,0.120465238,0.0945539689999997,0.0711785599999999,1.06274166,0.645044520000001,-0.258654160000006,0.021817453,0.000190381,4.51999999999999e-06,1
1983,-0.000195351999999982,-269513,-0.45632245,0.100569929,0.675876032,-0.72527436,0.0238132860000002,0.828328781,0.583884043999999,-1.03087524999999,0.87883076,0.552327780000002,-4.69351450000002,0.00967644300000001,0.000120004,3.2578e-05,2
1976,0.000190754000000126,8497,0.540505224,-0.0172835470000008,-0.0896201379999999,1.32305282,-1.874499658,0.0972513340000001,-0.00675054999999958,0.0273445199999998,0.221144579999997,0.213056104,-4.03172743,-0.00272329500000001,1.00590000000002e-05,2.48000000000002e-07,0
1995,-0.000833350000000177,33353,6.0848948,0,-4.84019686,0.168259952,-0.378385721000001,-1.001325135,0.172270164,-0.205517209,0.6825416,0.647890520000001,-15.1452283,-0.122416722,-0.000615732,-5.7838e-05,0
1993,0.000528548000000129,3990,-0.068569171,0,-0.000112463000000007,0.663524399999996,1.332498526,0.303018142,-1.62175307,-0.60860637,0.394230350000001,0.0399246099999999,9.8661666,-1.687e-06,-1.82999999999981e-07,4.00000000000003e-07,2
1997,-0.00104416100000004,-18638,-0.137338931,-0.940577479,0.055691876,2.73892892,-3.52990271,0.061480937,1.378986468,0.372730924,-0.650026400000002,0.128867560000003,67.8683615,0.000236249000000001,4.02499999999995e-06,1.10700000000001e-06,2
2000,0.000128770999999972,2330,0,4.46836586,0,-4.40076075,-0.196756354,0.0312923140000001,0.100575129,-0.00271619400000001,-0.574493520000001,-0.2196441,1.13247357,-0.002403092,-3.66149999999998e-05,-0.000258781000000001,2
1981,-0.0120333260000001,-5408,0.00846786500000002,0,0.301577864,0.127017979,0.519279158000001,-1.64181762,-0.353033889999999,1.03850864,0.00955985000000226,-0.133450149999998,5.44548370000001,0.000846785999999999,0.000361826000000001,7.557e-06,2
1984,-7.99999999578915e-09,8139,-0.887083250000003,-2.49489999999998e-05,0.0690978690000001,0.183190446,0.20189954,0.0540661240000002,0.361081510000002,0.0177727099999991,-0.482685800000002,-0.4733707,98.6633337,0.012738843,1.36199999999998e-06,8.00000000000006e-07,1
2003,-7.72270000002351e-05,149889,1.18473105,-0.015068184,-0.12700029,0.121511630000001,0.110940928,-1.12510926,0.202104082,-0.35210996,-0.695262379999999,0.74784386,-38.8364157,-0.00954117299999999,-7.36320000000001e-05,-1.0523e-05,0
1981,5.80139999999396e-05,-110102,0,-1.87067695,0,-0.092131430000002,0.243511998,0.919482164,0.55170284,0.248111380999999,1.38097878,1.095997,-1.719673589,0.108384568,0.000824208999999999,0.000194937,2
1984,-3.32900000010738e-06,-171073,0.002606196,-1.09803441,0.037925782,-0.0263296700000026,0.440333796,0.045469896,-0.01250856,0.610536960000001,-0.721717049999999,-0.463668090000001,-8.07645664,0.00711931499999999,8.10770000000001e-05,3.35299999999999e-06,1
2005,5.98980000001692e-05,1452,0,0,0,-0.006868132,0,0,0,0.00686812999998665,-0.0483778999999984,0.239939440000001,-1.61729684,-0.011446887,-0.007277472,-7.6569e-05,1
2006,-0.00147931000000012,8112,-1.488877584,0,0.916226044,-0.0420069740000002,-0.61235898,1.56742085,0.0472460670000006,-0.387649420000002,0.0717110199999951,0.0835028300000005,52.6165854,-0.00370527000000001,-1.7562e-05,-7.06099999999999e-06,2
2006,-0.000144852000000029,139486,0,-3.50115853,0,-1.26654834,5.18827177,0.0413734269999999,-0.022323765,-0.439614559999999,1.35276545,-0.245010659999998,-3.85066986,-0.000796354999999999,-9.71100000000003e-06,2.14e-06,0
1984,-0.00613891600000027,43918,0.054912214,-0.007710008,-0.0324314870000001,-0.814367960000006,0.618342596,-0.0330932659999998,1.021925565,-0.80757766,-0.726712060000001,-0.667982250000001,10.561984,-0.000172771,5.07060000000002e-05,-6.99999999999997e-07,0
1996,-0.00192064800000002,6891,-0.61077534,0.974641795,-0.011742408,1.05437238,-0.174941627,-0.184670426999999,0.0133264040000003,-1.06021079,-0.21907019,-0.1979899,-25.367921,-0.00773280499999998,-0.000523276,-1.1e-06,1
2004,-0.00182221900000012,-4647,-5.10346633,0,4.4417722,0.605569546,0.418076724000001,-0.26044546,0.0707882369999999,-0.172294911,-0.574165749999999,-0.590232650000001,66.7740162,0.01551929,7.67329999999998e-05,7.323e-06,2
2003,-0.00412615300000008,23047,3.97605213,0,-2.15331237,0.769686913,-1.013561138,-1.23069015,-0.340788977,-0.0073864109999997,1.20915069,1.19840387,-31.3423599,-0.0843748009999999,-0.000417178,-3.9814e-05,0
1980,1.3821000000025e-05,7123,0,-0.431752372,0,0.0832001699999978,0.093858714,0.00234840199999997,-0.00540394499999941,0.257749033,1.67829259,1.193858061,-3.05429140999999,0.007262926,-1.28630000000001e-05,-0.000252104,2
1979,7.56300000004373e-06,17100,0,-0.720730490000008,0,0.94275751,0,0,0.102163409,-0.324190437,0.334267790000002,0.456301505000001,-2.9895411,0.001869585,-3.42019999999999e-05,-6.92399999999998e-06,1
1993,0.01016905,641,0,-0.031424992,0,-3.44441922,-0.411034537,5.42135677,1.733284741,-3.26776276,1.43673071,-1.3330926,0.000413124999999986,-0.419654587,-0.003778557,-0.000682313,2
1995,-0.00150324899999998,60978,0.0188610539999998,1.10027833,0,-0.134380319999998,-0.0930660799999998,-0.571924500000002,0.025338474,-0.34510695,-1.30270589,-1.11258263,11.14265122,-0.00344536000000001,-1.504e-05,4.4962e-05,1
2004,-0.000230284999999997,-2705,0.01350068,-0.0682259599999995,0,-0.36112778,0.806432199999996,-0.128492381999999,-0.010217127,-0.251869628,-1.65783132,-1.16848673,-3.11578961,0.012974036,0.00017608,1.43319999999999e-05,2
1984,-0.000504932000000125,62859,0.0124595999999997,0,-0.012376587,-0.0502784900000002,-0.953484809999999,-0.0669969500000001,-0.0771859949999998,1.14786322,-0.410113129999999,-0.282674150000002,-12.0747649,-0.002590448,-3.44500000000001e-06,-9.00000000000002e-07,1
1993,-0.000334950999999695,-1254229,0.047680517,-0.006491687,-0.009600748,1.89024291999999,-0.407276967,0.024553608,0.045638299,-1.58474594,0.750985729999996,0.518906859999998,-18.29587,0.000676351,3.0177e-05,9.90000000000001e-07,1
2006,-0.000194775999999841,439074,0.0598913799999998,-1.42252399,-0.176424312,-2.96823464,-0.881852155999999,6.417152881,-0.683536479,-0.344472680000003,-0.0173057000000014,0.553963109999998,0.451068523,-0.0474248319999999,-0.000272051999999999,-1.5755e-05,0
1989,-2.30000001266717e-08,-1572,-0.532109666,0,0.126619030000001,0.344631385,0.023681657,-1.19150839,0.0998850229999997,1.12880096,-1.01959351,-1.26518216,-34.1349906,0.00394694300000001,-1.3374e-05,7.795e-06,0
1994,-0.00208655499999999,-848652,0.71519843,0.171948365,0.001246214,-5.0497533,-0.571295730000001,0.383662856,2.60100413,1.74798903,0.15871589,0.116586099999999,12.8776476,0.003110997,9.2292e-05,1.07e-05,2
1982,-0.0059578119999999,408458,0,-0.448405489999999,0,-1.74734793,2.058788609,0.031333197,0.00414816200000001,0.10148346,-1.35609888,-0.731917505,0.634860090000004,0.00078487,-9.62499999999998e-06,-9.434e-06,2
1982,-0.000302154999999971,-133879,0,0.237490065,0,-21.72261432,-0.0462063180000003,1.059681491,3.866343726,16.60530536,1.20219724,0.696641869999999,-30.5961365,0.007124702,0.000778098,0.000361862,1
1978,-0.000660708000000065,300653,0,-8.26676188,0,15.45953974,-0.536711003,-1.113063342,-1.409484939,-4.133518577,-0.870561030000001,-0.40117596,4.229508103,-0.16607574,-0.001961342,-0.000182851,1
1992,-0.00567005099999984,128055,0.417286660000002,1.07283962,-0.462927005,3.282253,-0.94769717,-1.056644592,-1.915965971,-0.389144554,-0.35464739,-0.00908327000000142,17.6289231,-0.029769674,-0.000258125,-0.000140685,2
2007,0.000158513999999776,231689,0.020579198,0.010292992,-0.019639365,-3.91031801,1.262336877,-0.159723308,0.887216209999998,1.90925541,-0.266501269999999,-0.237724549999999,-0.509593800000005,-0.001653842,-1.6319e-05,-4.79999999999999e-06,1
1995,-0.00114142999999989,338,-0.121046637,3.13363878,-4.57000000000148e-07,-0.95772667,-2.40262464,-0.33690554,0.237172227,0.447492919999998,0.695693330000001,0.1508536,-6.87712529,-0.00942876199999998,-6.38359999999998e-05,1.49149999999999e-05,0
2003,-0.000437580000000271,-257,0,-1.147539957,0,-7.3330012,0.140690468,0.768831710000001,1.152088867,6.41893011000001,0.282238119999995,0.178862649999999,4.79640000000114e-05,0.0321931,0.000325012000000001,6.7345e-05,2
1985,0.0187091600000002,-1422,0,0.416708924,0,0,0,6.25474438,0.614579454,-7.28603275,-0.368752990000001,0.677912729999999,-2.405644037,0.198210349,0.002450821,3.0935e-05,2
1983,-1.50000001308825e-08,61345,-1.11300661,-0.0001933,0.323700303,0.271189097,0.0022834089999999,-0.0187957160000005,0.71607435,-0.181251529999997,0.315884329999999,0.30514196,-86.0487418,0.00756913800000003,-4.06700000000001e-06,-4.00000000000003e-07,2
1996,-0.000162405999999837,44602,-0.627107259999995,0,0.073970353,-0.919067882,-0.343839919999999,-0.114273677,1.135242398,0.795075990000001,-0.311861669999999,-0.15804915,2.27114399999999,-0.002918462,-1.9189e-05,-3.8e-06,1
1994,0.000225564000000178,122650,0,3.225475729,0,-1.80365225,0,-0.768068345,-0.781822347,0.128067221,-1.02946111,-0.644388118000001,18.6580621,-0.001380973,-0.001522806,-8.2537e-05,0
1988,0.000159766999999977,14578,-4.12878634,0,0.00156228700000005,1.796934811,0.107461226,-0.0480324630000002,1.517882656,0.752977820000001,-0.529630899999997,-0.320126950000002,-4.82609199999999,0.00349569899999999,0.000195585999999999,6.00000000000001e-07,0
1986,-0.00244393899999995,319,-0.0161708199999993,0,-0.00956284299999988,0.025535432,0.212609614,-0.111478284,-0.074095143,-0.0268379529999998,0.77461036,0.775757130000002,-31.8249999,-0.00170562000000002,5.66300000000037e-06,3.288e-06,0
1982,-0.000332966000000212,-58198,0.13062344,0.050088327,0.0585716620000001,0.298623019999994,-2.47841419,0.169020929,0.660485487,1.111001335,0.82431446,0.403831879999998,-26.6961064,0.003290253,3.89139999999999e-05,2.0549e-05,2
1988,0.000142381999999941,141248,0.661213145,-0.088648774,-0.339193063,0.537018869999997,0.99366514,-0.179658159999999,-0.202932573999999,-1.38146458,-0.39520645,-0.223618300000002,12.5124011,0.00857564900000002,1.39200000000002e-06,-1.1822e-05,2
1981,-0.000803394000000068,100,0,0.080700431,0,1.26080928,-1.334256038,-0.000345723999999992,-0.00120677200000019,-0.00570117999999908,-0.57055682,0.2814529,17.25745347,-2.4459999999997e-06,-2.65000000000053e-07,1.5036e-05,1
1978,3.21739999999959e-05,-258177,0.06839232,0.30942271,0,-0.538845339999998,-0.454394536000001,0.262877743,0.013505181,0.33904193,-0.155511199999999,-0.587502180000001,-5.05190614,0.012318875,0.000150335,3.4946e-05,1
1999,7.80469999999145e-05,2490,0.405638290000006,0.007643945,0,-0.450668086999999,-0.963403698999999,-0.0911233169999992,0.399749971,0.6921629,-0.209286179999999,-0.51769036,-26.7240179,-0.00194433099999997,-2.60199999999999e-06,0.000234449,2
1978,0.000414654999999708,-12800,0.0176971269999999,0.274720899999998,0.000337088999999999,0.0958996000000027,-0.390820863,0.0189887930000001,-0.018959627,0.00213698700000009,-0.49871345,-0.42105761,0.355018342,0.005928241,4.31679999999997e-05,3.99999999999996e-07,1
1991,-7.51009999999663e-05,-12724,0,1.30035987,0,-0.191374060000001,-0.502895353,0.286918286,-0.82326915,-0.0697395900000011,-0.260998470000001,0.212193928,-4.36222666,-0.00160891,-1.04300000000005e-06,5.95629999999999e-05,0
1978,-0.00276368599999999,29555,-1.016848945,0.040286208,1.187968419,-1.23739072,1.066007336,0.068111644,-0.0290171810000001,-0.0791167699999988,0.0416908300000003,-0.0270147000000023,22.349249,-0.002255775,-4.4079e-05,-1.02700000000002e-06,2
1981,0,-60628,7.67699999999999e-06,-4.36496725,7.99999999999999e-07,3.92967449,0.13403053,0.171976261999999,0.092024719,0.037252800000001,-0.50536876,-0.220567379999999,2.06181572,0.00916857600000001,0.000122499,1.9691e-05,0
1989,0.0008541259999999,49938,0.303037231,-0.00936704299999999,-0.0292579499999999,-0.35389516,-0.0298155609999995,-0.938985152,0.010730512,1.04755313,-0.1690018,-0.0312988999999995,-54.2263708,-0.0015164,-6.74200000000001e-05,-9.09700000000001e-06,1
1999,0.000123335000000058,40536,0.746503629999999,0,-0.786888514999999,-0.020809436,1.820622261,-0.416211710000002,0.934895402,-2.27811163000001,-1.44827955,-1.4242615,14.8814365,-0.012050035,-5.43410000000001e-05,-3.5574e-05,0
1991,-0.000128250999999802,151119,-0.084606637,-2.58481957,0,2.15176741,0.669179919999999,-0.0969449320000004,0.076050226,-0.13062642,-0.577529760000001,0.0927266099999997,11.78837305,-0.000381057000000004,-4.045e-05,0.000195335,2
2006,-0.000817483000000063,-1040701,1.207335863,-12.90701885,0,6.57359809,0.26918706,2.214263733,0.155697623,2.486936478,0.792866170000003,0.584707689999998,0.042513604,0.224156379,0.001620757,8.7889e-05,2
