@relation Nelson.160317.withFert.singleSheet

@attribute id numeric
@attribute year numeric
@attribute tropical numeric
@attribute tons_ha numeric
@attribute Bcals_ha numeric
@attribute soilscore numeric
@attribute ha numeric
@attribute rice numeric
@attribute wheat numeric
@attribute sugar numeric
@attribute grains numeric
@attribute oil numeric
@attribute fruits numeric
@attribute roots numeric
@attribute other numeric
@attribute davg numeric
@attribute navg numeric
@attribute pavg numeric
@attribute irr numeric
@attribute landd numeric
@attribute eqp numeric
@attribute fert numeric

@data
217,1992,1,1.805314,3.589208,1.260854,1053962,1.295113,0,0,52.592029,14.213321,0.800124,11.035977,20.063437,31.207227,21.962923,114.677856,0.006642,0.00121,0.000031,11.603834
217,1993,1,1.667348,3.1498,1.261109,1325389,2.127677,0,0,51.648988,13.455974,0.717299,9.324432,22.72563,31.527305,21.788953,130.02006,0.005281,0.001005,0.000025,7.443098
217,1994,1,1.648414,3.059854,1.260648,1391024,3.790373,0,0,52.585433,16.7046,0.744991,10.706142,15.468461,31.170027,22.188209,132.728952,0.005032,0.000957,0.000024,8.025742
217,1995,1,1.785549,3.551813,1.260214,1329460,3.152859,0,0,48.824335,15.067998,0.83658,12.755254,19.362974,31.570157,22.130177,155.03936,0.005265,0.001002,0.000026,12.360658
217,1996,1,1.584144,3.179853,1.258892,1595934,3.599272,0,0,48.72714,15.492621,0.729729,11.054906,20.396332,31.506789,21.986707,139.098236,0.004386,0.000849,0.000022,11.035544
217,1997,1,1.773869,3.211678,1.258578,1506595,2.121141,0,0,48.047617,17.770934,0.77247,11.189271,20.098567,31.161212,21.884256,129.813535,0.004646,0.000922,0.000024,11.15761
217,1998,1,1.668484,3.021569,1.258744,1523445,2.782969,0,0,45.812944,19.164788,0.809219,11.889697,19.540384,32.172152,22.690068,123.766297,0.004595,0.000924,0.000024,11.290201
217,1999,1,1.908149,3.421811,1.258834,1440223,2.648132,0,0,46.747622,16.781221,0.990124,13.766201,19.0667,31.71055,21.880446,154.919588,0.00486,0.001001,0.000026,11.734294
217,2000,1,1.81746,3.292291,1.258836,1424872,2.274801,0,0,46.585377,15.459424,0.991036,13.98273,20.706632,31.954208,22.039628,133.0405,0.004913,0.001023,0.000027,13.922654
217,2001,1,1.961004,3.500427,1.258258,1405335,2.284864,0,0,47.807462,16.699719,1.038614,12.730274,19.439066,31.706313,22.136746,113.381027,0.004981,0.001085,0.000028,13.662223
217,2002,1,1.954639,3.493489,1.257973,1429577,2.239614,0,0,47.182208,16.630584,0.914326,14.597465,18.435803,32.00196,22.312439,156.260088,0.004897,0.001112,0.000028,11.930102
220,1975,1,19.426068,70.978643,1.513234,101296,7.990444,0,31.959801,1.155031,15.795293,7.295451,1.693058,34.110922,30.132536,21.571691,165.584652,0.029616,0.000483,0.000356,69.222872
220,1976,1,24.98208,92.263068,1.513234,102456,7.464668,0,32.782853,0.927227,16.104474,7.281174,1.722691,33.716913,29.981876,21.65886,208.780469,0.029281,0.000477,0.00036,72.538456
220,1977,1,21.095538,77.530679,1.513234,100389,7.497833,0,31.876002,0.926396,16.436064,7.102372,1.718316,34.443017,30.082535,21.746692,203.902659,0.029884,0.000487,0.000375,60.733746
